,Date,Tm,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+,Handedness
9,2018-04-05,MIN,233,8.2%,25.3%,0.3,.241,.305,.472,.776,.231,.275,30,3.2,.332,107,Vs. All
10,2018-04-05,SEA,222,8.6%,19.4%,0.4,.271,.336,.397,.733,.126,.322,27,0.9,.320,106,Vs. All
11,2018-04-05,TOR,253,9.1%,26.5%,0.3,.232,.304,.443,.747,.211,.283,30,0.8,.318,101,Vs. All
12,2018-04-05,OAK,308,9.4%,23.1%,0.4,.258,.338,.373,.710,.114,.328,36,-0.5,.313,99,Vs. All
13,2018-04-05,STL,265,8.3%,27.2%,0.3,.235,.306,.416,.722,.181,.282,31,-0.3,.313,97,Vs. All
14,2018-04-05,DET,252,9.1%,17.1%,0.5,.256,.321,.383,.705,.128,.304,27,-2.1,.305,91,Vs. All
15,2018-04-05,SDP,262,8.4%,22.9%,0.4,.220,.298,.390,.688,.169,.257,27,-3.5,.299,88,Vs. All
16,2018-04-05,CHC,276,10.1%,24.3%,0.4,.223,.321,.374,.695,.151,.283,29,-3.3,.301,87,Vs. All
17,2018-04-05,COL,267,10.5%,24.0%,0.4,.237,.317,.407,.724,.169,.282,31,-0.6,.313,81,Vs. All
18,2018-04-05,MIL,271,5.5%,24.0%,0.2,.247,.296,.378,.675,.131,.309,27,-5.1,.293,81,Vs. All
19,2018-04-05,SFG,217,6.9%,19.4%,0.4,.234,.285,.386,.671,.152,.255,20,-4.9,.289,81,Vs. All
20,2018-04-05,BOS,287,8.7%,16.4%,0.5,.240,.315,.368,.683,.128,.280,29,-4.4,.296,81,Vs. All
21,2018-04-05,CIN,186,9.7%,25.3%,0.4,.220,.303,.360,.662,.140,.274,18,-3.6,.293,79,Vs. All
22,2018-04-05,MIA,308,9.4%,22.1%,0.4,.223,.309,.289,.599,.066,.291,25,-11.0,.272,72,Vs. All
23,2018-04-05,PHI,228,12.7%,28.5%,0.4,.186,.292,.304,.596,.119,.252,17,-9.6,.266,63,Vs. All
24,2018-04-05,TEX,280,7.1%,21.8%,0.3,.220,.280,.341,.621,.122,.259,23,-9.6,.273,62,Vs. All
25,2018-04-05,BAL,261,8.4%,28.7%,0.3,.199,.269,.331,.600,.131,.263,19,-11.4,.262,61,Vs. All
26,2018-04-05,LAD,265,7.5%,22.6%,0.3,.202,.263,.286,.549,.084,.253,15,-15.5,.243,52,Vs. All
27,2018-04-05,CLE,234,10.7%,24.8%,0.4,.161,.262,.298,.559,.137,.180,15,-12.2,.250,51,Vs. All
28,2018-04-05,TBR,256,9.4%,26.2%,0.4,.188,.263,.266,.529,.079,.248,14,-15.6,.240,49,Vs. All
29,2018-04-05,KCR,142,7.0%,9.9%,0.7,.197,.261,.291,.552,.094,.209,8,-8.1,.244,49,Vs. All
0,2018-04-06,CHW,241,9.1%,25.7%,0.4,.271,.361,.538,.899,.267,.319,42,13.4,.383,146,Vs. All
1,2018-04-06,ATL,292,10.6%,17.5%,0.6,.298,.381,.488,.869,.190,.344,47,12.7,.369,131,Vs. All
2,2018-04-06,PIT,289,11.8%,15.6%,0.8,.282,.369,.464,.833,.181,.317,44,10.2,.357,127,Vs. All
3,2018-04-06,NYM,226,12.4%,20.4%,0.6,.265,.375,.418,.793,.153,.319,32,5.8,.349,123,Vs. All
4,2018-04-06,LAA,328,5.5%,16.2%,0.3,.273,.323,.474,.797,.201,.293,45,6.5,.339,118,Vs. All
5,2018-04-06,HOU,308,10.4%,25.3%,0.4,.264,.345,.438,.783,.174,.335,42,5.8,.338,117,Vs. All
6,2018-04-06,WSN,288,13.5%,20.1%,0.7,.245,.358,.440,.797,.195,.270,40,6.6,.344,113,Vs. All
7,2018-04-06,OAK,347,8.6%,21.9%,0.4,.269,.340,.422,.762,.153,.323,45,4.4,.330,111,Vs. All
8,2018-04-06,ARI,286,12.6%,22.0%,0.6,.258,.356,.422,.778,.164,.326,38,4.8,.337,109,Vs. All
9,2018-04-06,MIN,233,8.2%,25.3%,0.3,.241,.305,.472,.776,.231,.275,30,3.2,.332,107,Vs. All
10,2018-04-06,SEA,222,8.6%,19.4%,0.4,.271,.336,.397,.733,.126,.322,27,0.9,.320,106,Vs. All
11,2018-04-06,TOR,296,9.8%,25.0%,0.4,.237,.314,.447,.761,.210,.279,37,2.5,.324,105,Vs. All
12,2018-04-06,STL,265,8.3%,27.2%,0.3,.235,.306,.416,.722,.181,.282,31,-0.3,.313,97,Vs. All
13,2018-04-06,SDP,304,8.2%,23.4%,0.4,.237,.313,.401,.714,.164,.289,34,-1.2,.311,96,Vs. All
14,2018-04-06,NYY,315,11.4%,23.5%,0.5,.207,.306,.411,.717,.204,.234,36,-0.8,.312,95,Vs. All
15,2018-04-06,DET,252,9.1%,17.1%,0.5,.256,.321,.383,.705,.128,.304,27,-2.1,.305,91,Vs. All
16,2018-04-06,MIL,315,6.7%,23.2%,0.3,.257,.313,.396,.709,.139,.317,35,-2.2,.308,89,Vs. All
17,2018-04-06,CIN,226,9.3%,23.5%,0.4,.244,.320,.363,.683,.119,.306,24,-2.5,.302,85,Vs. All
18,2018-04-06,CHC,315,10.2%,24.1%,0.4,.221,.319,.364,.683,.143,.283,32,-4.8,.296,84,Vs. All
19,2018-04-06,SFG,217,6.9%,19.4%,0.4,.234,.285,.386,.671,.152,.255,20,-4.9,.289,81,Vs. All
20,2018-04-06,BOS,287,8.7%,16.4%,0.5,.240,.315,.368,.683,.128,.280,29,-4.4,.296,81,Vs. All
21,2018-04-06,COL,303,9.9%,23.8%,0.4,.233,.309,.419,.727,.185,.273,35,-0.6,.313,81,Vs. All
22,2018-04-06,MIA,308,9.4%,22.1%,0.4,.223,.309,.289,.599,.066,.291,25,-11.0,.272,72,Vs. All
23,2018-04-06,TEX,319,6.6%,21.6%,0.3,.235,.289,.362,.651,.126,.280,29,-7.9,.285,70,Vs. All
24,2018-04-06,BAL,322,9.3%,28.3%,0.3,.195,.275,.345,.620,.150,.246,26,-11.6,.271,67,Vs. All
25,2018-04-06,PHI,228,12.7%,28.5%,0.4,.186,.292,.304,.596,.119,.252,17,-9.6,.266,63,Vs. All
26,2018-04-06,LAD,265,7.5%,22.6%,0.3,.202,.263,.286,.549,.084,.253,15,-15.5,.243,52,Vs. All
27,2018-04-06,TBR,256,9.4%,26.2%,0.4,.188,.263,.266,.529,.079,.248,14,-15.6,.240,49,Vs. All
28,2018-04-06,KCR,177,7.3%,13.0%,0.6,.203,.267,.285,.552,.082,.226,10,-10.2,.244,48,Vs. All
29,2018-04-06,CLE,268,10.8%,22.8%,0.5,.157,.258,.285,.544,.128,.175,16,-15.6,.243,45,Vs. All
0,2018-04-07,CHW,280,9.3%,24.6%,0.4,.266,.354,.508,.862,.242,.313,45,12.3,.368,136,Vs. All
1,2018-04-07,ATL,332,10.5%,16.9%,0.6,.291,.375,.465,.840,.174,.335,51,11.8,.360,124,Vs. All
2,2018-04-07,PIT,325,10.8%,15.4%,0.7,.278,.357,.441,.798,.164,.311,46,7.5,.344,117,Vs. All
3,2018-04-07,NYM,265,12.5%,21.1%,0.6,.260,.369,.404,.772,.143,.321,36,4.9,.339,117,Vs. All
4,2018-04-07,LAA,363,5.5%,17.6%,0.3,.267,.317,.469,.786,.202,.290,48,5.8,.335,115,Vs. All
5,2018-04-07,OAK,389,10.3%,21.6%,0.5,.265,.350,.422,.771,.156,.319,52,6.7,.336,115,Vs. All
6,2018-04-07,SEA,264,8.3%,20.8%,0.4,.277,.340,.420,.760,.143,.333,34,3.1,.330,113,Vs. All
7,2018-04-07,HOU,346,11.0%,24.9%,0.4,.256,.342,.411,.753,.155,.325,44,3.7,.328,111,Vs. All
8,2018-04-07,MIN,273,8.8%,24.2%,0.4,.243,.311,.457,.769,.215,.282,35,3.4,.330,106,Vs. All
9,2018-04-07,WSN,323,13.0%,21.1%,0.6,.235,.345,.419,.764,.184,.263,42,4.1,.332,105,Vs. All
10,2018-04-07,ARI,325,13.2%,23.1%,0.6,.247,.351,.400,.751,.153,.320,41,3.0,.328,102,Vs. All
11,2018-04-07,NYY,352,12.2%,21.9%,0.6,.224,.325,.418,.743,.194,.256,44,2.4,.322,102,Vs. All
12,2018-04-07,PHI,277,12.6%,27.4%,0.5,.237,.335,.403,.737,.165,.310,34,1.2,.320,100,Vs. All
13,2018-04-07,STL,299,7.4%,27.1%,0.3,.244,.304,.417,.721,.173,.294,34,-0.7,.312,97,Vs. All
14,2018-04-07,TOR,326,9.8%,25.5%,0.4,.221,.301,.429,.730,.208,.260,37,-0.7,.312,96,Vs. All
15,2018-04-07,CIN,269,9.7%,23.4%,0.4,.255,.335,.379,.713,.123,.321,31,-0.6,.315,93,Vs. All
16,2018-04-07,DET,297,10.4%,17.5%,0.6,.246,.333,.365,.699,.119,.298,33,-1.9,.307,92,Vs. All
17,2018-04-07,BOS,326,9.5%,15.3%,0.6,.245,.323,.400,.723,.155,.274,37,-0.7,.312,92,Vs. All
18,2018-04-07,SDP,341,7.6%,24.9%,0.3,.230,.300,.385,.685,.155,.288,35,-4.7,.299,88,Vs. All
19,2018-04-07,SFG,274,6.2%,21.9%,0.3,.250,.295,.405,.700,.155,.288,28,-3.9,.300,88,Vs. All
20,2018-04-07,CHC,356,11.0%,23.9%,0.5,.223,.326,.370,.696,.148,.285,38,-4.0,.302,87,Vs. All
21,2018-04-07,COL,347,10.7%,23.9%,0.4,.238,.319,.417,.736,.179,.283,41,0.4,.317,83,Vs. All
22,2018-04-07,MIL,348,6.3%,24.7%,0.3,.245,.301,.384,.684,.138,.307,35,-5.4,.297,82,Vs. All
23,2018-04-07,TEX,355,7.3%,21.1%,0.3,.238,.297,.359,.656,.121,.284,34,-8.0,.288,72,Vs. All
24,2018-04-07,MIA,341,8.8%,22.9%,0.4,.216,.297,.279,.576,.062,.284,25,-15.0,.262,65,Vs. All
25,2018-04-07,BAL,358,8.9%,28.2%,0.3,.193,.270,.336,.606,.143,.246,27,-14.5,.266,63,Vs. All
26,2018-04-07,LAD,327,8.9%,21.4%,0.4,.206,.278,.289,.566,.082,.255,21,-17.0,.252,58,Vs. All
27,2018-04-07,TBR,288,8.3%,26.4%,0.3,.188,.254,.264,.519,.077,.250,15,-19.0,.234,45,Vs. All
28,2018-04-07,CLE,301,10.0%,23.6%,0.4,.161,.253,.277,.530,.116,.186,16,-18.9,.237,41,Vs. All
29,2018-04-07,KCR,209,7.2%,15.3%,0.5,.186,.250,.271,.521,.085,.210,10,-14.3,.231,39,Vs. All
0,2018-04-08,ATL,368,10.1%,17.7%,0.6,.285,.366,.475,.840,.190,.325,56,12.9,.359,124,Vs. All
1,2018-04-08,CHW,311,9.0%,25.1%,0.4,.250,.338,.467,.805,.217,.297,45,8.2,.347,121,Vs. All
2,2018-04-08,PIT,360,10.3%,15.0%,0.7,.283,.359,.455,.814,.172,.314,52,10.1,.349,121,Vs. All
3,2018-04-08,LAA,399,6.0%,18.0%,0.3,.264,.318,.469,.787,.204,.286,53,6.7,.335,115,Vs. All
4,2018-04-08,NYM,313,12.1%,23.6%,0.5,.253,.358,.404,.762,.151,.321,41,4.2,.333,113,Vs. All
5,2018-04-08,SEA,264,8.3%,20.8%,0.4,.277,.340,.420,.760,.143,.333,34,3.1,.330,113,Vs. All
6,2018-04-08,HOU,376,10.1%,25.5%,0.4,.251,.331,.410,.740,.159,.317,46,2.2,.322,107,Vs. All
7,2018-04-08,MIN,273,8.8%,24.2%,0.4,.243,.311,.457,.769,.215,.282,35,3.4,.330,106,Vs. All
8,2018-04-08,OAK,420,10.0%,22.9%,0.4,.253,.336,.405,.741,.152,.307,52,3.0,.323,106,Vs. All
9,2018-04-08,WSN,378,13.0%,19.8%,0.7,.241,.350,.417,.767,.176,.270,49,5.1,.332,106,Vs. All
10,2018-04-08,NYY,409,12.0%,21.8%,0.6,.237,.334,.412,.747,.175,.281,51,3.5,.325,104,Vs. All
11,2018-04-08,TOR,365,9.3%,25.5%,0.4,.230,.304,.436,.740,.206,.271,43,0.5,.316,99,Vs. All
12,2018-04-08,ARI,360,12.5%,23.3%,0.5,.244,.342,.399,.741,.156,.311,44,2.0,.324,99,Vs. All
13,2018-04-08,PHI,313,12.5%,25.9%,0.5,.236,.331,.393,.724,.157,.302,37,0.1,.315,97,Vs. All
14,2018-04-08,BOS,365,9.6%,15.3%,0.6,.252,.330,.403,.733,.151,.285,43,0.7,.317,95,Vs. All
15,2018-04-08,STL,331,7.3%,26.3%,0.3,.236,.296,.392,.688,.156,.284,35,-4.2,.299,88,Vs. All
16,2018-04-08,CHC,392,10.5%,23.7%,0.4,.223,.322,.377,.699,.154,.283,41,-4.5,.302,87,Vs. All
17,2018-04-08,DET,330,10.9%,18.5%,0.6,.230,.321,.338,.659,.108,.282,32,-6.2,.292,82,Vs. All
18,2018-04-08,SFG,310,5.5%,22.3%,0.2,.247,.287,.389,.676,.142,.289,29,-6.8,.290,81,Vs. All
19,2018-04-08,SDP,377,8.0%,24.9%,0.3,.221,.295,.362,.657,.141,.278,36,-8.2,.289,81,Vs. All
20,2018-04-08,CIN,299,9.4%,23.4%,0.4,.233,.314,.344,.658,.111,.293,29,-5.5,.293,79,Vs. All
21,2018-04-08,TEX,397,7.8%,21.2%,0.4,.240,.304,.369,.673,.128,.287,40,-6.5,.295,77,Vs. All
22,2018-04-08,COL,378,9.8%,24.6%,0.4,.234,.309,.399,.708,.166,.283,41,-2.9,.306,75,Vs. All
23,2018-04-08,MIL,379,6.3%,25.1%,0.3,.233,.289,.363,.652,.130,.294,35,-9.8,.284,74,Vs. All
24,2018-04-08,BAL,412,8.7%,28.2%,0.3,.210,.283,.353,.636,.143,.270,36,-12.4,.278,72,Vs. All
25,2018-04-08,MIA,379,9.2%,23.2%,0.4,.217,.302,.286,.588,.068,.286,29,-15.3,.266,68,Vs. All
26,2018-04-08,LAD,368,9.0%,20.4%,0.4,.213,.285,.293,.578,.079,.262,25,-18.0,.256,60,Vs. All
27,2018-04-08,TBR,332,9.0%,26.2%,0.3,.201,.272,.295,.567,.094,.267,22,-16.7,.253,58,Vs. All
28,2018-04-08,KCR,243,7.0%,16.5%,0.4,.205,.264,.291,.555,.086,.238,15,-13.8,.245,49,Vs. All
29,2018-04-08,CLE,335,10.1%,23.0%,0.4,.159,.252,.274,.526,.115,.181,18,-21.4,.236,40,Vs. All
0,2018-04-09,PIT,360,10.3%,15.0%,0.7,.283,.359,.455,.814,.172,.314,52,10.1,.349,121,Vs. All
1,2018-04-09,CHW,354,9.3%,25.4%,0.4,.251,.340,.459,.799,.208,.302,50,8.5,.345,120,Vs. All
2,2018-04-09,LAA,442,5.9%,17.9%,0.3,.270,.324,.464,.788,.194,.295,60,7.9,.337,116,Vs. All
3,2018-04-09,ATL,396,9.3%,18.9%,0.5,.267,.344,.442,.786,.174,.310,53,7.0,.337,109,Vs. All
4,2018-04-09,NYM,349,12.3%,23.8%,0.5,.247,.353,.385,.738,.139,.316,43,2.3,.324,107,Vs. All
5,2018-04-09,OAK,420,10.0%,22.9%,0.4,.253,.336,.405,.741,.152,.307,52,3.0,.323,106,Vs. All
6,2018-04-09,WSN,414,13.5%,20.5%,0.7,.239,.351,.411,.762,.172,.274,53,5.1,.330,105,Vs. All
7,2018-04-09,NYY,409,12.0%,21.8%,0.6,.237,.334,.412,.747,.175,.281,51,3.5,.325,104,Vs. All
8,2018-04-09,TOR,406,9.6%,25.6%,0.4,.235,.313,.440,.753,.205,.280,50,2.8,.323,104,Vs. All
9,2018-04-09,HOU,413,10.2%,26.4%,0.4,.247,.328,.397,.725,.150,.320,49,0.6,.316,103,Vs. All
10,2018-04-09,SEA,296,8.1%,20.6%,0.4,.257,.327,.385,.711,.128,.308,34,-0.8,.312,101,Vs. All
11,2018-04-09,PHI,348,12.4%,25.0%,0.5,.232,.327,.407,.734,.175,.284,41,0.7,.318,98,Vs. All
12,2018-04-09,MIN,308,8.4%,24.7%,0.3,.236,.302,.436,.738,.200,.280,37,0.8,.318,98,Vs. All
13,2018-04-09,BOS,365,9.6%,15.3%,0.6,.252,.330,.403,.733,.151,.285,43,0.7,.317,95,Vs. All
14,2018-04-09,ARI,392,11.7%,24.2%,0.5,.237,.329,.385,.714,.148,.305,44,-1.5,.312,92,Vs. All
15,2018-04-09,SDP,417,7.4%,24.9%,0.3,.233,.301,.386,.687,.153,.293,43,-5.7,.299,88,Vs. All
16,2018-04-09,CHC,392,10.5%,23.7%,0.4,.223,.322,.377,.699,.154,.283,41,-4.5,.302,87,Vs. All
17,2018-04-09,STL,372,7.5%,26.1%,0.3,.235,.296,.381,.677,.146,.287,38,-5.7,.295,86,Vs. All
18,2018-04-09,CIN,340,9.7%,23.8%,0.4,.242,.323,.352,.676,.111,.307,35,-4.4,.300,84,Vs. All
19,2018-04-09,COL,416,10.1%,24.3%,0.4,.232,.309,.410,.719,.178,.275,47,-1.8,.310,78,Vs. All
20,2018-04-09,TEX,438,8.4%,21.5%,0.4,.239,.307,.366,.674,.127,.288,44,-6.7,.296,78,Vs. All
21,2018-04-09,MIL,425,6.8%,23.8%,0.3,.238,.296,.364,.661,.127,.297,40,-9.8,.288,76,Vs. All
22,2018-04-09,SFG,340,5.0%,23.8%,0.2,.239,.276,.371,.647,.132,.288,29,-10.6,.278,74,Vs. All
23,2018-04-09,BAL,451,8.6%,28.2%,0.3,.214,.287,.352,.640,.138,.277,40,-12.8,.280,74,Vs. All
24,2018-04-09,DET,360,10.3%,20.8%,0.5,.216,.306,.314,.620,.098,.274,31,-11.3,.276,71,Vs. All
25,2018-04-09,TBR,374,8.8%,25.1%,0.4,.220,.287,.323,.610,.104,.286,30,-13.5,.270,70,Vs. All
26,2018-04-09,MIA,418,9.1%,23.2%,0.4,.221,.305,.288,.594,.067,.292,33,-16.0,.269,70,Vs. All
27,2018-04-09,KCR,287,7.7%,16.7%,0.5,.226,.294,.327,.621,.101,.263,24,-9.6,.274,68,Vs. All
28,2018-04-09,LAD,368,9.0%,20.4%,0.4,.213,.285,.293,.578,.079,.262,25,-18.0,.256,60,Vs. All
29,2018-04-09,CLE,366,10.7%,23.0%,0.5,.158,.255,.276,.532,.118,.180,20,-22.5,.239,42,Vs. All
0,2018-04-10,LAA,488,6.1%,17.4%,0.4,.286,.338,.478,.816,.192,.312,71,13.5,.349,124,Vs. All
1,2018-04-10,PIT,401,9.7%,15.7%,0.6,.286,.357,.462,.819,.176,.318,59,11.7,.351,122,Vs. All
2,2018-04-10,CHW,395,10.1%,25.6%,0.4,.244,.338,.450,.788,.206,.295,54,8.3,.341,117,Vs. All
3,2018-04-10,NYM,389,11.8%,24.2%,0.5,.247,.347,.410,.757,.163,.310,50,4.2,.329,111,Vs. All
4,2018-04-10,SEA,339,8.6%,19.2%,0.4,.258,.335,.401,.737,.144,.303,41,1.7,.321,107,Vs. All
5,2018-04-10,ATL,430,9.3%,19.5%,0.5,.259,.336,.427,.762,.168,.304,55,4.3,.328,103,Vs. All
6,2018-04-10,BOS,409,10.3%,16.1%,0.6,.259,.341,.421,.761,.162,.295,52,4.6,.328,103,Vs. All
7,2018-04-10,WSN,449,12.9%,20.5%,0.6,.239,.347,.408,.755,.168,.278,57,4.2,.327,102,Vs. All
8,2018-04-10,NYY,446,11.2%,22.2%,0.5,.241,.331,.410,.741,.169,.288,55,3.0,.322,102,Vs. All
9,2018-04-10,TOR,446,9.9%,24.9%,0.4,.233,.314,.428,.742,.195,.275,54,1.9,.320,101,Vs. All
10,2018-04-10,HOU,450,10.4%,25.3%,0.4,.246,.330,.384,.713,.138,.315,52,-0.5,.313,101,Vs. All
11,2018-04-10,OAK,454,9.7%,23.6%,0.4,.245,.326,.388,.713,.142,.302,52,-0.7,.313,99,Vs. All
12,2018-04-10,MIN,347,9.5%,25.6%,0.4,.238,.311,.421,.732,.183,.292,41,0.7,.317,98,Vs. All
13,2018-04-10,PHI,382,11.8%,25.7%,0.5,.229,.322,.407,.729,.177,.284,44,-0.4,.314,96,Vs. All
14,2018-04-10,ARI,432,12.3%,24.1%,0.5,.232,.331,.384,.715,.151,.299,49,-1.1,.313,93,Vs. All
15,2018-04-10,SDP,456,7.5%,25.0%,0.3,.237,.306,.397,.703,.160,.297,50,-3.7,.305,92,Vs. All
16,2018-04-10,CHC,431,10.0%,23.4%,0.4,.228,.323,.386,.709,.158,.285,47,-3.2,.307,90,Vs. All
17,2018-04-10,STL,420,8.6%,25.0%,0.3,.236,.307,.375,.682,.139,.287,44,-5.4,.299,87,Vs. All
18,2018-04-10,TBR,421,10.2%,24.5%,0.4,.229,.310,.332,.641,.102,.297,39,-9.9,.286,81,Vs. All
19,2018-04-10,MIL,474,7.2%,23.4%,0.3,.240,.301,.363,.664,.123,.299,45,-10.1,.290,78,Vs. All
20,2018-04-10,CIN,372,9.7%,23.9%,0.4,.229,.312,.330,.642,.101,.292,35,-8.8,.286,75,Vs. All
21,2018-04-10,MIA,459,8.7%,23.1%,0.4,.229,.309,.307,.616,.079,.296,39,-14.8,.276,75,Vs. All
22,2018-04-10,SFG,379,6.3%,24.5%,0.3,.242,.288,.363,.651,.121,.298,33,-11.4,.279,75,Vs. All
23,2018-04-10,TEX,477,8.6%,21.8%,0.4,.236,.305,.355,.660,.119,.287,47,-9.1,.292,74,Vs. All
24,2018-04-10,COL,447,9.6%,24.8%,0.4,.227,.301,.404,.705,.177,.270,48,-4.0,.304,74,Vs. All
25,2018-04-10,LAD,403,8.7%,20.8%,0.4,.224,.292,.327,.619,.102,.271,33,-14.5,.272,71,Vs. All
26,2018-04-10,BAL,484,9.1%,27.1%,0.3,.208,.286,.342,.628,.134,.266,41,-15.4,.276,71,Vs. All
27,2018-04-10,KCR,323,7.4%,17.6%,0.4,.224,.292,.334,.626,.110,.263,28,-10.2,.276,70,Vs. All
28,2018-04-10,DET,396,9.8%,20.7%,0.5,.213,.301,.310,.611,.098,.270,33,-13.7,.273,69,Vs. All
29,2018-04-10,CLE,395,10.1%,22.8%,0.4,.158,.252,.284,.536,.126,.174,22,-24.0,.240,43,Vs. All
0,2018-04-11,LAA,531,6.8%,16.4%,0.4,.284,.343,.471,.814,.187,.309,77,14.6,.348,124,Vs. All
1,2018-04-11,PIT,438,9.6%,15.8%,0.6,.282,.352,.460,.812,.178,.311,63,11.7,.348,120,Vs. All
2,2018-04-11,CHW,430,9.8%,25.6%,0.4,.245,.338,.445,.783,.199,.298,59,8.6,.339,116,Vs. All
3,2018-04-11,OAK,504,8.9%,23.0%,0.4,.265,.337,.419,.756,.154,.323,65,5.8,.329,110,Vs. All
4,2018-04-11,NYY,490,11.2%,22.0%,0.5,.249,.338,.425,.763,.176,.295,64,6.5,.330,108,Vs. All
5,2018-04-11,HOU,497,10.9%,24.5%,0.4,.254,.341,.389,.730,.135,.323,61,2.5,.321,106,Vs. All
6,2018-04-11,ATL,484,9.7%,20.7%,0.5,.257,.338,.435,.772,.178,.303,62,5.8,.331,105,Vs. All
7,2018-04-11,NYM,425,11.8%,23.5%,0.5,.240,.341,.395,.736,.155,.299,51,1.3,.320,104,Vs. All
8,2018-04-11,BOS,447,9.8%,16.6%,0.6,.261,.339,.430,.769,.170,.296,58,5.8,.331,104,Vs. All
9,2018-04-11,SEA,375,8.8%,20.0%,0.4,.252,.330,.394,.724,.142,.297,44,0.2,.316,103,Vs. All
10,2018-04-11,CHC,475,9.5%,22.3%,0.4,.244,.333,.425,.758,.181,.297,59,3.6,.325,103,Vs. All
11,2018-04-11,MIN,389,10.3%,26.0%,0.4,.240,.319,.431,.749,.191,.296,49,3.1,.324,102,Vs. All
12,2018-04-11,WSN,495,12.3%,20.8%,0.6,.240,.343,.401,.745,.162,.281,62,3.7,.323,101,Vs. All
13,2018-04-11,TOR,483,9.7%,24.8%,0.4,.231,.311,.420,.730,.189,.273,57,0.3,.315,98,Vs. All
14,2018-04-11,ARI,469,11.5%,24.1%,0.5,.234,.326,.397,.723,.163,.297,54,-0.5,.315,94,Vs. All
15,2018-04-11,SDP,491,7.1%,25.9%,0.3,.233,.301,.397,.697,.164,.293,52,-5.1,.303,90,Vs. All
16,2018-04-11,PHI,429,11.9%,25.6%,0.5,.221,.315,.396,.711,.175,.270,47,-3.4,.306,90,Vs. All
17,2018-04-11,STL,454,8.4%,25.1%,0.3,.235,.304,.373,.677,.138,.286,46,-6.8,.296,86,Vs. All
18,2018-04-11,MIL,508,6.9%,22.8%,0.3,.240,.299,.371,.671,.132,.294,49,-10.0,.291,79,Vs. All
19,2018-04-11,TBR,457,10.7%,24.9%,0.4,.223,.308,.320,.628,.098,.292,41,-12.4,.281,78,Vs. All
20,2018-04-11,LAD,443,7.9%,20.1%,0.4,.233,.293,.347,.641,.115,.275,38,-13.4,.279,76,Vs. All
21,2018-04-11,BAL,522,9.0%,27.2%,0.3,.216,.292,.349,.641,.133,.280,47,-14.3,.281,74,Vs. All
22,2018-04-11,COL,484,9.5%,25.2%,0.4,.232,.306,.399,.705,.167,.282,52,-4.5,.305,74,Vs. All
23,2018-04-11,TEX,517,9.1%,21.9%,0.4,.230,.307,.348,.655,.117,.280,50,-10.3,.291,74,Vs. All
24,2018-04-11,SFG,415,6.7%,24.8%,0.3,.237,.287,.359,.646,.121,.294,35,-13.3,.277,73,Vs. All
25,2018-04-11,CIN,419,8.8%,24.3%,0.4,.232,.307,.326,.633,.094,.299,38,-11.4,.282,72,Vs. All
26,2018-04-11,MIA,489,8.6%,23.7%,0.4,.218,.298,.299,.597,.080,.283,38,-19.0,.268,69,Vs. All
27,2018-04-11,KCR,360,7.2%,19.2%,0.4,.222,.290,.324,.614,.102,.268,29,-12.6,.271,67,Vs. All
28,2018-04-11,DET,427,9.6%,20.6%,0.5,.204,.290,.305,.595,.101,.256,33,-17.1,.266,64,Vs. All
29,2018-04-11,CLE,433,10.2%,22.2%,0.5,.170,.262,.290,.552,.120,.193,27,-23.7,.247,48,Vs. All
0,2018-04-12,LAA,576,6.8%,15.6%,0.4,.290,.347,.481,.828,.191,.313,86,18.4,.354,128,Vs. All
1,2018-04-12,PIT,482,10.2%,16.4%,0.6,.278,.353,.479,.832,.200,.304,71,15.0,.353,124,Vs. All
2,2018-04-12,OAK,504,8.9%,23.0%,0.4,.265,.337,.419,.756,.154,.323,65,5.8,.329,110,Vs. All
3,2018-04-12,HOU,497,10.9%,24.5%,0.4,.254,.341,.389,.730,.135,.323,61,2.5,.321,106,Vs. All
4,2018-04-12,CHW,461,9.1%,26.7%,0.3,.234,.324,.419,.743,.185,.291,57,3.4,.324,105,Vs. All
5,2018-04-12,ATL,484,9.7%,20.7%,0.5,.257,.338,.435,.772,.178,.303,62,5.8,.331,105,Vs. All
6,2018-04-12,NYM,425,11.8%,23.5%,0.5,.240,.341,.395,.736,.155,.299,51,1.3,.320,104,Vs. All
7,2018-04-12,SEA,375,8.8%,20.0%,0.4,.252,.330,.394,.724,.142,.297,44,0.2,.316,103,Vs. All
8,2018-04-12,NYY,525,10.9%,22.5%,0.5,.242,.331,.413,.743,.170,.291,65,3.6,.323,102,Vs. All
9,2018-04-12,MIN,425,10.8%,25.2%,0.4,.239,.322,.423,.745,.184,.296,53,3.1,.324,102,Vs. All
10,2018-04-12,BOS,485,9.7%,17.1%,0.6,.259,.337,.421,.757,.161,.298,61,4.6,.326,101,Vs. All
11,2018-04-12,CHC,510,9.0%,22.0%,0.4,.242,.328,.421,.749,.179,.292,62,2.2,.321,100,Vs. All
12,2018-04-12,STL,506,9.7%,24.1%,0.4,.243,.322,.401,.723,.158,.289,59,0.3,.315,99,Vs. All
13,2018-04-12,TOR,483,9.7%,24.8%,0.4,.231,.311,.420,.730,.189,.273,57,0.3,.315,98,Vs. All
14,2018-04-12,WSN,526,12.0%,20.9%,0.6,.233,.335,.393,.728,.160,.272,62,0.9,.316,96,Vs. All
