,Date,Tm,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+,Handedness
9,2018-04-05,NYY,218,11.9%,24.3%,0.5,.217,.318,.434,.752,.217,.252,28,2.1,.327,105,Vs. R
10,2018-04-05,OAK,219,11.4%,23.3%,0.5,.253,.342,.379,.721,.126,.321,26,0.5,.317,102,Vs. R
11,2018-04-05,TOR,202,8.9%,27.2%,0.3,.224,.292,.459,.751,.235,.261,24,0.4,.317,100,Vs. R
12,2018-04-05,STL,210,5.2%,26.7%,0.2,.253,.300,.433,.733,.180,.300,25,0.1,.315,99,Vs. R
13,2018-04-05,CHC,161,10.6%,24.8%,0.4,.215,.327,.400,.727,.185,.264,19,0.3,.316,98,Vs. R
14,2018-04-05,SEA,172,8.1%,20.3%,0.4,.245,.310,.368,.678,.123,.291,18,-2.2,.298,92,Vs. R
15,2018-04-05,DET,216,8.3%,14.8%,0.6,.260,.319,.393,.712,.133,.299,24,-1.5,.306,92,Vs. R
16,2018-04-05,ARI,164,12.8%,22.6%,0.6,.250,.350,.357,.707,.107,.324,18,-1.1,.312,91,Vs. R
17,2018-04-05,SDP,167,8.4%,22.2%,0.4,.228,.311,.369,.681,.141,.271,17,-2.3,.299,88,Vs. R
18,2018-04-05,MIL,157,7.0%,30.6%,0.2,.241,.299,.386,.686,.145,.326,16,-2.2,.297,86,Vs. R
19,2018-04-05,BOS,228,7.9%,16.7%,0.5,.243,.313,.379,.691,.136,.285,23,-3.3,.297,82,Vs. R
20,2018-04-05,TBR,147,9.5%,25.9%,0.4,.237,.306,.344,.650,.107,.312,14,-3.4,.287,81,Vs. R
21,2018-04-05,TEX,202,6.9%,22.8%,0.3,.226,.284,.371,.655,.145,.269,19,-4.8,.286,71,Vs. R
22,2018-04-05,CIN,107,8.4%,24.3%,0.3,.219,.283,.323,.606,.104,.275,8,-4.3,.268,63,Vs. R
23,2018-04-05,MIA,172,9.3%,24.4%,0.4,.204,.297,.250,.547,.046,.275,12,-8.4,.255,62,Vs. R
24,2018-04-05,KCR,84,8.3%,9.5%,0.9,.189,.274,.284,.558,.095,.197,6,-4.3,.252,56,Vs. R
25,2018-04-05,PHI,184,9.8%,31.5%,0.3,.186,.269,.298,.567,.112,.265,12,-9.4,.254,55,Vs. R
26,2018-04-05,LAD,167,5.4%,17.4%,0.3,.222,.268,.301,.569,.078,.260,10,-9.5,.249,54,Vs. R
27,2018-04-05,COL,145,7.6%,19.3%,0.4,.218,.276,.346,.622,.128,.252,12,-5.4,.269,52,Vs. R
28,2018-04-05,BAL,225,7.1%,29.3%,0.2,.189,.250,.311,.561,.121,.250,13,-13.0,.246,50,Vs. R
29,2018-04-05,CLE,180,10.0%,25.6%,0.4,.139,.240,.272,.512,.133,.151,9,-12.3,.229,37,Vs. R
0,2018-04-06,CHW,143,10.5%,21.0%,0.5,.270,.371,.525,.895,.254,.302,25,7.9,.382,145,Vs. R
1,2018-04-06,ATL,248,11.3%,16.1%,0.7,.317,.401,.505,.906,.188,.364,43,13.6,.384,140,Vs. R
2,2018-04-06,LAA,273,5.9%,13.9%,0.4,.294,.344,.520,.864,.226,.305,43,11.3,.366,136,Vs. R
3,2018-04-06,PIT,257,12.1%,14.4%,0.8,.277,.369,.445,.814,.168,.311,38,7.8,.351,123,Vs. R
4,2018-04-06,WSN,238,13.0%,19.3%,0.7,.260,.366,.475,.841,.215,.281,36,8.0,.359,123,Vs. R
5,2018-04-06,NYM,210,12.4%,20.0%,0.6,.257,.370,.417,.787,.160,.305,30,5.1,.348,122,Vs. R
6,2018-04-06,OAK,253,9.9%,21.7%,0.5,.274,.348,.453,.801,.179,.321,36,6.1,.344,120,Vs. R
7,2018-04-06,MIN,190,7.4%,26.3%,0.3,.241,.300,.494,.794,.253,.272,26,3.5,.337,112,Vs. R
8,2018-04-06,SFG,84,7.1%,20.2%,0.4,.267,.313,.453,.767,.187,.286,10,0.5,.326,107,Vs. R
9,2018-04-06,TOR,222,9.0%,27.0%,0.3,.225,.293,.470,.763,.245,.254,27,1.2,.321,103,Vs. R
10,2018-04-06,HOU,214,10.7%,24.3%,0.4,.249,.333,.384,.717,.135,.318,25,0.0,.315,102,Vs. R
11,2018-04-06,STL,210,5.2%,26.7%,0.2,.253,.300,.433,.733,.180,.300,25,0.1,.315,99,Vs. R
12,2018-04-06,SDP,206,8.3%,23.3%,0.4,.250,.330,.386,.716,.136,.313,24,-0.2,.315,98,Vs. R
13,2018-04-06,CHC,193,10.4%,23.8%,0.4,.221,.330,.393,.722,.172,.274,22,-0.2,.313,96,Vs. R
14,2018-04-06,SEA,172,8.1%,20.3%,0.4,.245,.310,.368,.678,.123,.291,18,-2.2,.298,92,Vs. R
15,2018-04-06,NYY,264,11.4%,23.9%,0.5,.204,.304,.400,.704,.196,.236,29,-1.7,.307,92,Vs. R
16,2018-04-06,DET,216,8.3%,14.8%,0.6,.260,.319,.393,.712,.133,.299,24,-1.5,.306,92,Vs. R
17,2018-04-06,MIL,188,6.4%,28.2%,0.2,.253,.305,.408,.713,.155,.325,21,-1.2,.308,91,Vs. R
18,2018-04-06,ARI,164,12.8%,22.6%,0.6,.250,.350,.357,.707,.107,.324,18,-1.1,.312,91,Vs. R
19,2018-04-06,BOS,228,7.9%,16.7%,0.5,.243,.313,.379,.691,.136,.285,23,-3.3,.297,82,Vs. R
20,2018-04-06,TBR,147,9.5%,25.9%,0.4,.237,.306,.344,.650,.107,.312,14,-3.4,.287,81,Vs. R
21,2018-04-06,CIN,144,8.3%,22.2%,0.4,.254,.315,.338,.653,.085,.320,14,-3.2,.290,77,Vs. R
22,2018-04-06,TEX,237,6.3%,22.8%,0.3,.236,.288,.377,.665,.141,.283,23,-4.8,.290,74,Vs. R
23,2018-04-06,MIA,172,9.3%,24.4%,0.4,.204,.297,.250,.547,.046,.275,12,-8.4,.255,62,Vs. R
24,2018-04-06,COL,181,7.2%,19.9%,0.4,.216,.271,.377,.648,.162,.244,16,-5.4,.278,58,Vs. R
25,2018-04-06,PHI,184,9.8%,31.5%,0.3,.186,.269,.298,.567,.112,.265,12,-9.4,.254,55,Vs. R
26,2018-04-06,LAD,167,5.4%,17.4%,0.3,.222,.268,.301,.569,.078,.260,10,-9.5,.249,54,Vs. R
27,2018-04-06,KCR,114,7.9%,12.3%,0.6,.198,.274,.277,.552,.079,.218,7,-6.3,.246,51,Vs. R
28,2018-04-06,BAL,255,8.2%,29.0%,0.3,.183,.253,.304,.557,.122,.238,15,-14.5,.246,51,Vs. R
29,2018-04-06,CLE,186,10.2%,24.7%,0.4,.141,.243,.276,.519,.135,.153,9,-12.6,.230,37,Vs. R
0,2018-04-07,CHW,178,10.1%,20.8%,0.5,.268,.360,.490,.850,.222,.306,28,7.2,.364,133,Vs. R
1,2018-04-07,ATL,282,11.0%,16.0%,0.7,.308,.393,.481,.874,.173,.354,46,12.9,.373,132,Vs. R
2,2018-04-07,LAA,305,5.9%,16.1%,0.4,.284,.334,.500,.834,.216,.303,45,9.7,.354,128,Vs. R
3,2018-04-07,OAK,295,11.9%,21.4%,0.6,.268,.359,.449,.808,.181,.315,43,8.4,.349,124,Vs. R
4,2018-04-07,NYM,220,12.7%,20.0%,0.6,.257,.372,.415,.787,.158,.306,31,5.4,.347,122,Vs. R
5,2018-04-07,PIT,287,11.1%,13.6%,0.8,.279,.363,.433,.796,.154,.311,40,6.7,.344,117,Vs. R
6,2018-04-07,WSN,252,12.3%,19.0%,0.6,.252,.353,.467,.820,.215,.268,36,6.8,.350,117,Vs. R
7,2018-04-07,SFG,117,5.1%,22.2%,0.2,.287,.319,.454,.773,.167,.329,15,1.2,.330,110,Vs. R
8,2018-04-07,MIN,222,8.6%,24.3%,0.4,.234,.302,.468,.769,.234,.263,28,2.5,.329,106,Vs. R
9,2018-04-07,SEA,205,7.3%,22.0%,0.3,.257,.314,.406,.720,.150,.307,24,-0.2,.313,102,Vs. R
10,2018-04-07,NYY,296,12.2%,22.3%,0.5,.224,.325,.412,.737,.188,.261,36,1.6,.320,101,Vs. R
11,2018-04-07,CHC,232,11.6%,23.7%,0.5,.227,.341,.402,.743,.175,.284,28,1.1,.321,100,Vs. R
12,2018-04-07,TOR,228,9.2%,26.8%,0.3,.220,.289,.459,.748,.239,.246,27,0.2,.315,99,Vs. R
13,2018-04-07,STL,244,4.5%,26.6%,0.2,.260,.299,.432,.731,.172,.312,28,-0.2,.314,98,Vs. R
14,2018-04-07,HOU,246,11.8%,23.2%,0.5,.242,.335,.360,.695,.118,.307,28,-1.2,.309,98,Vs. R
15,2018-04-07,BOS,267,9.0%,15.4%,0.6,.248,.323,.416,.739,.168,.276,32,0.4,.316,95,Vs. R
16,2018-04-07,DET,250,10.0%,15.2%,0.7,.250,.332,.373,.705,.123,.291,28,-1.4,.308,93,Vs. R
17,2018-04-07,CIN,187,9.1%,22.5%,0.4,.268,.337,.366,.703,.098,.339,21,-1.2,.311,89,Vs. R
18,2018-04-07,SDP,243,7.4%,25.5%,0.3,.237,.310,.365,.675,.128,.309,25,-3.8,.297,86,Vs. R
19,2018-04-07,ARI,203,13.8%,24.1%,0.6,.234,.343,.333,.677,.099,.314,21,-2.7,.302,85,Vs. R
20,2018-04-07,PHI,210,10.0%,30.0%,0.3,.224,.303,.377,.680,.153,.305,21,-3.1,.297,85,Vs. R
21,2018-04-07,MIL,220,5.9%,30.0%,0.2,.236,.288,.389,.677,.153,.308,22,-4.2,.292,80,Vs. R
22,2018-04-07,TEX,273,7.3%,22.0%,0.3,.240,.298,.372,.670,.132,.288,27,-4.9,.293,76,Vs. R
23,2018-04-07,TBR,179,7.8%,26.3%,0.3,.227,.285,.325,.610,.098,.302,14,-6.7,.269,69,Vs. R
24,2018-04-07,COL,216,8.3%,20.8%,0.4,.228,.292,.391,.683,.162,.265,21,-3.9,.293,66,Vs. R
25,2018-04-07,LAD,219,7.3%,17.4%,0.4,.222,.282,.303,.585,.081,.259,15,-10.7,.257,60,Vs. R
26,2018-04-07,MIA,205,8.3%,25.4%,0.3,.196,.278,.239,.517,.043,.267,12,-12.4,.240,52,Vs. R
27,2018-04-07,BAL,291,7.9%,28.9%,0.3,.182,.249,.299,.548,.117,.240,17,-17.5,.242,48,Vs. R
28,2018-04-07,KCR,143,7.7%,14.7%,0.5,.180,.254,.266,.519,.086,.198,7,-9.7,.232,41,Vs. R
29,2018-04-07,CLE,219,9.1%,25.6%,0.4,.149,.239,.267,.505,.118,.173,10,-16.0,.224,33,Vs. R
0,2018-04-08,ATL,285,10.9%,16.5%,0.7,.304,.388,.475,.863,.171,.353,45,12.1,.369,130,Vs. R
1,2018-04-08,NYM,256,12.9%,21.1%,0.6,.258,.372,.432,.803,.174,.309,37,7.3,.351,125,Vs. R
2,2018-04-08,PIT,315,10.8%,13.3%,0.8,.289,.369,.458,.826,.168,.317,47,10.4,.355,125,Vs. R
3,2018-04-08,LAA,336,6.5%,16.7%,0.4,.277,.333,.489,.822,.212,.297,49,9.4,.349,125,Vs. R
4,2018-04-08,WSN,307,12.4%,17.9%,0.7,.257,.358,.456,.814,.199,.276,44,7.8,.348,116,Vs. R
5,2018-04-08,CHW,208,9.6%,22.1%,0.4,.244,.337,.433,.770,.189,.287,28,3.4,.335,113,Vs. R
6,2018-04-08,OAK,326,11.3%,23.0%,0.5,.251,.340,.424,.765,.173,.300,43,4.6,.332,112,Vs. R
7,2018-04-08,MIN,222,8.6%,24.3%,0.4,.234,.302,.468,.769,.234,.263,28,2.5,.329,106,Vs. R
8,2018-04-08,BOS,285,8.4%,15.4%,0.5,.266,.335,.438,.772,.172,.300,37,3.6,.329,104,Vs. R
9,2018-04-08,SFG,126,4.8%,23.0%,0.2,.282,.312,.436,.748,.154,.329,15,0.3,.320,103,Vs. R
10,2018-04-08,NYY,333,12.0%,22.8%,0.5,.237,.335,.408,.743,.171,.287,42,2.8,.324,103,Vs. R
11,2018-04-08,SEA,205,7.3%,22.0%,0.3,.257,.314,.406,.720,.150,.307,24,-0.2,.313,102,Vs. R
12,2018-04-08,CHC,268,10.8%,23.5%,0.5,.226,.333,.407,.740,.181,.280,32,0.5,.320,98,Vs. R
13,2018-04-08,TOR,238,8.8%,27.7%,0.3,.219,.286,.447,.732,.228,.252,27,-0.9,.309,95,Vs. R
14,2018-04-08,HOU,276,10.5%,24.3%,0.4,.237,.320,.365,.685,.129,.298,30,-2.7,.303,93,Vs. R
15,2018-04-08,STL,276,4.7%,25.7%,0.2,.249,.290,.401,.691,.152,.298,29,-3.7,.298,88,Vs. R
16,2018-04-08,PHI,242,9.9%,28.1%,0.4,.227,.304,.374,.679,.147,.303,25,-3.7,.296,84,Vs. R
17,2018-04-08,ARI,237,12.7%,24.1%,0.5,.232,.332,.345,.677,.113,.301,24,-3.4,.300,84,Vs. R
18,2018-04-08,DET,281,10.7%,16.7%,0.6,.233,.320,.343,.663,.110,.276,28,-5.2,.292,82,Vs. R
19,2018-04-08,SDP,279,7.9%,25.4%,0.3,.224,.302,.336,.638,.112,.293,25,-7.3,.284,77,Vs. R
20,2018-04-08,TEX,289,8.0%,22.1%,0.4,.237,.302,.363,.665,.126,.286,28,-5.3,.293,75,Vs. R
21,2018-04-08,MIL,226,5.8%,29.6%,0.2,.230,.280,.378,.658,.148,.296,21,-5.7,.284,75,Vs. R
22,2018-04-08,CIN,217,8.8%,22.6%,0.4,.236,.308,.319,.628,.084,.298,19,-6.1,.281,71,Vs. R
23,2018-04-08,TBR,200,8.5%,24.5%,0.3,.228,.290,.317,.607,.089,.295,16,-7.5,.269,69,Vs. R
24,2018-04-08,COL,223,8.1%,20.6%,0.4,.225,.287,.387,.674,.162,.261,21,-4.7,.289,64,Vs. R
25,2018-04-08,LAD,233,7.3%,17.6%,0.4,.227,.287,.313,.600,.085,.268,17,-10.6,.261,63,Vs. R
26,2018-04-08,KCR,175,7.4%,15.4%,0.5,.209,.276,.297,.573,.089,.238,12,-8.7,.254,56,Vs. R
27,2018-04-08,MIA,237,8.4%,25.7%,0.3,.194,.280,.246,.526,.052,.264,14,-13.7,.244,54,Vs. R
28,2018-04-08,BAL,316,7.9%,29.7%,0.3,.188,.255,.307,.561,.118,.251,19,-17.5,.248,52,Vs. R
29,2018-04-08,CLE,249,9.2%,24.9%,0.4,.149,.239,.267,.506,.118,.171,11,-18.1,.225,33,Vs. R
0,2018-04-09,PIT,315,10.8%,13.3%,0.8,.289,.369,.458,.826,.168,.317,47,10.4,.355,125,Vs. R
1,2018-04-09,LAA,370,6.2%,17.0%,0.4,.274,.330,.475,.805,.201,.297,52,8.6,.343,120,Vs. R
2,2018-04-09,NYM,292,13.0%,21.6%,0.6,.250,.363,.406,.769,.156,.305,40,5.4,.338,117,Vs. R
3,2018-04-09,WSN,343,13.1%,19.0%,0.7,.252,.359,.445,.803,.193,.279,48,7.7,.343,113,Vs. R
4,2018-04-09,OAK,326,11.3%,23.0%,0.5,.251,.340,.424,.765,.173,.300,43,4.6,.332,112,Vs. R
5,2018-04-09,CHW,249,10.0%,23.3%,0.4,.244,.339,.427,.766,.183,.293,33,3.5,.333,111,Vs. R
6,2018-04-09,ATL,313,9.9%,18.2%,0.5,.280,.359,.433,.792,.153,.332,43,6.1,.340,111,Vs. R
7,2018-04-09,BOS,285,8.4%,15.4%,0.5,.266,.335,.438,.772,.172,.300,37,3.6,.329,104,Vs. R
8,2018-04-09,NYY,333,12.0%,22.8%,0.5,.237,.335,.408,.743,.171,.287,42,2.8,.324,103,Vs. R
9,2018-04-09,CHC,268,10.8%,23.5%,0.5,.226,.333,.407,.740,.181,.280,32,0.5,.320,98,Vs. R
10,2018-04-09,MIN,257,8.2%,24.9%,0.3,.226,.292,.440,.732,.214,.263,30,-0.1,.314,96,Vs. R
11,2018-04-09,TOR,274,9.1%,28.1%,0.3,.220,.292,.431,.723,.211,.259,31,-1.4,.308,94,Vs. R
12,2018-04-09,SEA,234,7.3%,20.9%,0.3,.237,.305,.370,.674,.133,.280,24,-3.3,.297,91,Vs. R
13,2018-04-09,HOU,310,10.6%,25.8%,0.4,.232,.317,.351,.668,.118,.303,32,-4.6,.297,89,Vs. R
14,2018-04-09,STL,312,5.1%,24.7%,0.2,.250,.293,.392,.685,.142,.299,32,-4.5,.296,87,Vs. R
15,2018-04-09,SDP,315,7.3%,25.7%,0.3,.236,.307,.370,.676,.134,.306,32,-5.2,.296,85,Vs. R
16,2018-04-09,ARI,248,12.1%,24.2%,0.5,.234,.329,.341,.670,.107,.305,25,-4.1,.298,82,Vs. R
17,2018-04-09,SFG,156,3.8%,26.3%,0.1,.259,.284,.388,.672,.129,.320,15,-3.5,.289,82,Vs. R
18,2018-04-09,PHI,257,9.7%,27.2%,0.4,.222,.298,.373,.671,.151,.288,25,-4.6,.293,82,Vs. R
19,2018-04-09,TBR,233,8.2%,22.7%,0.4,.242,.300,.346,.646,.104,.304,21,-5.9,.284,79,Vs. R
20,2018-04-09,CIN,255,8.6%,23.5%,0.4,.248,.317,.336,.654,.088,.317,25,-5.1,.291,78,Vs. R
21,2018-04-09,TEX,328,8.8%,22.6%,0.4,.237,.309,.363,.672,.125,.290,33,-5.0,.297,78,Vs. R
22,2018-04-09,MIL,268,6.3%,27.2%,0.2,.236,.289,.378,.668,.142,.301,25,-5.9,.288,78,Vs. R
23,2018-04-09,DET,308,10.1%,19.5%,0.5,.218,.302,.317,.619,.100,.269,26,-10.1,.274,70,Vs. R
24,2018-04-09,KCR,203,8.4%,15.3%,0.5,.211,.292,.317,.609,.106,.238,16,-7.3,.271,67,Vs. R
25,2018-04-09,COL,236,8.5%,20.3%,0.4,.223,.288,.391,.679,.167,.255,23,-4.6,.291,65,Vs. R
26,2018-04-09,LAD,233,7.3%,17.6%,0.4,.227,.287,.313,.600,.085,.268,17,-10.6,.261,63,Vs. R
27,2018-04-09,MIA,275,8.4%,25.5%,0.3,.204,.288,.257,.545,.053,.277,18,-14.1,.252,59,Vs. R
28,2018-04-09,BAL,329,7.6%,29.2%,0.3,.193,.257,.307,.564,.113,.258,20,-18.0,.249,52,Vs. R
29,2018-04-09,CLE,257,9.7%,25.3%,0.4,.150,.243,.269,.512,.119,.174,12,-18.0,.228,36,Vs. R
0,2018-04-10,PIT,343,10.2%,14.3%,0.7,.293,.368,.463,.831,.170,.325,52,11.6,.357,126,Vs. R
1,2018-04-10,NYM,311,12.9%,21.5%,0.6,.250,.360,.427,.787,.177,.297,43,6.9,.343,120,Vs. R
2,2018-04-10,LAA,395,5.8%,17.0%,0.3,.281,.332,.468,.800,.187,.306,55,8.6,.341,119,Vs. R
3,2018-04-10,CHW,266,10.2%,22.2%,0.5,.251,.343,.445,.788,.194,.294,37,5.6,.341,117,Vs. R
4,2018-04-10,OAK,336,11.3%,22.9%,0.5,.253,.342,.425,.767,.171,.304,44,5.1,.333,113,Vs. R
5,2018-04-10,BOS,321,9.3%,15.9%,0.6,.275,.347,.451,.798,.176,.313,44,6.7,.340,111,Vs. R
6,2018-04-10,WSN,375,12.5%,18.9%,0.7,.251,.353,.436,.789,.185,.282,50,6.6,.337,109,Vs. R
7,2018-04-10,NYY,336,11.9%,22.6%,0.5,.238,.335,.407,.742,.169,.288,42,2.7,.324,103,Vs. R
8,2018-04-10,CHC,301,10.0%,23.3%,0.4,.233,.333,.420,.754,.187,.285,37,1.9,.325,102,Vs. R
9,2018-04-10,ATL,344,9.6%,19.2%,0.5,.266,.344,.411,.755,.145,.320,43,2.6,.325,101,Vs. R
10,2018-04-10,MIN,274,8.8%,25.9%,0.3,.222,.292,.423,.715,.202,.263,31,-1.4,.309,92,Vs. R
11,2018-04-10,STL,337,6.8%,24.6%,0.3,.252,.307,.397,.704,.144,.304,37,-2.6,.305,92,Vs. R
12,2018-04-10,TOR,314,9.6%,26.8%,0.4,.218,.296,.414,.710,.196,.255,34,-2.3,.305,92,Vs. R
13,2018-04-10,SEA,244,8.2%,20.9%,0.4,.235,.309,.369,.677,.134,.278,25,-3.5,.297,91,Vs. R
14,2018-04-10,TBR,267,10.1%,21.7%,0.5,.252,.330,.346,.676,.094,.316,28,-3.2,.300,90,Vs. R
15,2018-04-10,HOU,343,11.1%,24.8%,0.4,.234,.322,.341,.663,.107,.303,35,-5.2,.296,89,Vs. R
16,2018-04-10,SDP,325,7.1%,25.5%,0.3,.239,.310,.379,.688,.140,.307,34,-4.1,.301,89,Vs. R
17,2018-04-10,ARI,283,13.1%,24.0%,0.5,.224,.331,.336,.667,.112,.290,29,-4.4,.298,82,Vs. R
18,2018-04-10,PHI,291,9.3%,27.8%,0.3,.220,.295,.376,.672,.157,.287,28,-5.7,.292,81,Vs. R
19,2018-04-10,SFG,161,3.7%,26.1%,0.1,.258,.281,.384,.665,.126,.318,15,-4.1,.285,80,Vs. R
20,2018-04-10,MIL,317,6.9%,26.2%,0.3,.239,.298,.374,.672,.135,.303,31,-6.2,.291,79,Vs. R
21,2018-04-10,LAD,241,7.5%,17.4%,0.4,.239,.298,.339,.638,.101,.277,20,-8.0,.277,73,Vs. R
22,2018-04-10,TEX,342,8.5%,22.5%,0.4,.233,.302,.353,.655,.120,.284,33,-7.2,.290,73,Vs. R
23,2018-04-10,KCR,235,8.1%,16.6%,0.5,.214,.291,.333,.624,.119,.244,20,-7.4,.275,70,Vs. R
24,2018-04-10,CIN,284,8.8%,23.2%,0.4,.234,.306,.313,.620,.079,.299,25,-8.7,.278,70,Vs. R
25,2018-04-10,DET,339,9.7%,19.2%,0.5,.214,.298,.314,.612,.100,.264,28,-11.9,.272,68,Vs. R
26,2018-04-10,MIA,316,7.9%,25.0%,0.3,.217,.296,.288,.584,.071,.286,24,-12.9,.264,68,Vs. R
27,2018-04-10,COL,240,8.3%,20.4%,0.4,.219,.283,.384,.667,.164,.250,22,-5.6,.286,62,Vs. R
28,2018-04-10,BAL,362,8.3%,27.6%,0.3,.187,.258,.297,.555,.110,.244,22,-20.6,.246,50,Vs. R
29,2018-04-10,CLE,261,9.6%,25.7%,0.4,.152,.243,.281,.525,.130,.173,13,-17.3,.233,39,Vs. R
0,2018-04-11,PIT,353,9.9%,14.4%,0.7,.287,.360,.461,.821,.174,.316,52,10.7,.352,123,Vs. R
1,2018-04-11,OAK,361,10.5%,22.4%,0.5,.271,.352,.451,.803,.180,.323,52,9.4,.347,122,Vs. R
2,2018-04-11,LAA,407,5.9%,16.5%,0.4,.278,.332,.466,.798,.189,.300,56,8.5,.340,119,Vs. R
3,2018-04-11,CHW,296,9.5%,22.3%,0.4,.256,.346,.445,.791,.189,.302,41,6.6,.342,118,Vs. R
4,2018-04-11,NYM,325,12.9%,21.5%,0.6,.248,.360,.422,.782,.174,.295,44,6.1,.339,117,Vs. R
5,2018-04-11,BOS,354,9.0%,16.1%,0.6,.273,.343,.457,.800,.184,.308,49,7.5,.340,111,Vs. R
6,2018-04-11,WSN,415,12.0%,18.8%,0.6,.251,.351,.429,.780,.178,.283,55,6.8,.335,108,Vs. R
7,2018-04-11,ATL,384,9.9%,20.3%,0.5,.268,.347,.434,.781,.166,.323,50,5.6,.335,107,Vs. R
8,2018-04-11,CHC,312,9.6%,23.1%,0.4,.239,.334,.433,.767,.194,.289,40,3.3,.329,105,Vs. R
9,2018-04-11,NYY,356,11.8%,22.5%,0.5,.239,.336,.410,.746,.170,.286,45,3.1,.325,104,Vs. R
10,2018-04-11,MIN,316,9.8%,26.3%,0.4,.226,.304,.435,.738,.208,.271,38,1.0,.319,98,Vs. R
11,2018-04-11,HOU,386,11.1%,23.8%,0.5,.247,.332,.354,.687,.107,.315,42,-2.9,.306,95,Vs. R
12,2018-04-11,SEA,254,8.3%,20.5%,0.4,.235,.308,.376,.684,.142,.272,27,-3.2,.299,92,Vs. R
13,2018-04-11,STL,361,6.9%,24.4%,0.3,.254,.309,.391,.701,.138,.307,39,-3.0,.304,92,Vs. R
14,2018-04-11,TOR,348,9.5%,26.4%,0.4,.219,.296,.408,.704,.190,.257,38,-3.1,.303,91,Vs. R
15,2018-04-11,ARI,294,12.9%,23.8%,0.5,.231,.336,.351,.686,.120,.299,31,-2.9,.305,86,Vs. R
16,2018-04-11,TBR,301,11.0%,22.3%,0.5,.241,.327,.330,.656,.088,.308,30,-5.2,.294,86,Vs. R
17,2018-04-11,SDP,356,6.7%,26.7%,0.3,.233,.302,.373,.675,.140,.303,36,-6.1,.295,85,Vs. R
18,2018-04-11,MIL,348,6.6%,25.0%,0.3,.241,.298,.389,.686,.147,.297,35,-5.4,.296,83,Vs. R
19,2018-04-11,LAD,276,6.5%,17.0%,0.4,.245,.297,.364,.660,.119,.279,25,-7.3,.285,79,Vs. R
20,2018-04-11,TEX,376,9.0%,22.3%,0.4,.229,.307,.348,.655,.119,.279,37,-7.3,.291,74,Vs. R
21,2018-04-11,PHI,330,9.1%,27.6%,0.3,.211,.285,.370,.656,.159,.268,30,-9.0,.282,74,Vs. R
22,2018-04-11,SFG,174,4.0%,26.4%,0.2,.245,.272,.362,.634,.117,.304,14,-6.1,.273,72,Vs. R
23,2018-04-11,CIN,325,8.0%,24.3%,0.3,.238,.303,.314,.617,.076,.311,28,-10.4,.276,68,Vs. R
24,2018-04-11,KCR,247,8.1%,16.6%,0.5,.208,.285,.321,.606,.113,.237,20,-9.2,.268,66,Vs. R
25,2018-04-11,DET,370,9.5%,19.2%,0.5,.204,.286,.308,.594,.104,.249,28,-15.4,.264,63,Vs. R
26,2018-04-11,MIA,345,7.8%,25.8%,0.3,.205,.283,.279,.562,.075,.270,24,-16.8,.255,61,Vs. R
27,2018-04-11,COL,271,7.7%,22.1%,0.3,.224,.285,.374,.659,.150,.265,25,-7.1,.284,60,Vs. R
28,2018-04-11,BAL,400,8.3%,27.8%,0.3,.199,.269,.310,.579,.111,.265,27,-19.5,.256,57,Vs. R
29,2018-04-11,CLE,278,10.1%,24.8%,0.4,.151,.246,.278,.524,.127,.173,14,-18.3,.233,39,Vs. R
0,2018-04-12,LAA,452,6.0%,15.5%,0.4,.286,.338,.479,.818,.194,.306,65,12.4,.348,124,Vs. R
1,2018-04-12,OAK,361,10.5%,22.4%,0.5,.271,.352,.451,.803,.180,.323,52,9.4,.347,122,Vs. R
2,2018-04-12,PIT,389,10.0%,15.7%,0.6,.278,.352,.465,.817,.187,.308,56,10.3,.347,120,Vs. R
3,2018-04-12,NYM,325,12.9%,21.5%,0.6,.248,.360,.422,.782,.174,.295,44,6.1,.339,117,Vs. R
4,2018-04-12,STL,405,8.9%,23.0%,0.4,.263,.333,.427,.760,.165,.307,52,4.8,.329,108,Vs. R
5,2018-04-12,ATL,384,9.9%,20.3%,0.5,.268,.347,.434,.781,.166,.323,50,5.6,.335,107,Vs. R
6,2018-04-12,BOS,392,8.9%,16.8%,0.5,.270,.340,.443,.783,.172,.309,52,6.2,.334,107,Vs. R
7,2018-04-12,CHW,323,8.7%,24.1%,0.4,.243,.329,.414,.743,.171,.296,40,2.4,.324,105,Vs. R
8,2018-04-12,WSN,443,11.7%,19.0%,0.6,.245,.342,.421,.763,.176,.275,57,4.9,.328,104,Vs. R
9,2018-04-12,CHC,344,9.0%,22.7%,0.4,.235,.326,.426,.753,.191,.281,42,2.1,.324,101,Vs. R
10,2018-04-12,MIN,349,10.6%,24.9%,0.4,.226,.309,.426,.735,.200,.270,42,1.1,.319,98,Vs. R
11,2018-04-12,NYY,391,11.3%,23.0%,0.5,.231,.326,.395,.721,.163,.280,46,0.2,.315,97,Vs. R
12,2018-04-12,HOU,386,11.1%,23.8%,0.5,.247,.332,.354,.687,.107,.315,42,-2.9,.306,95,Vs. R
13,2018-04-12,SEA,254,8.3%,20.5%,0.4,.235,.308,.376,.684,.142,.272,27,-3.2,.299,92,Vs. R
